run_id,timestamp,prompt_id,dataset,category,split,system,repeat_idx,prompt_template_version,parser_version,route_chosen,route_attempt_sequence,escalations_count,decision_reason,final_answer_source,reasoning_mode,symbolic_parse_success,sympy_solve_success,repair_attempted,repair_success,repair_trigger_reason,previous_raw_len,previous_action_id,answer_raw,answer_parsed,parse_success,ground_truth,correct,total_latency_ms,timeout_flag,timeout_policy_version,action_timeout_sec_used,timeout_reason,energy_start_mwh,energy_end_mwh,energy_delta_mwh,energy_per_prompt_mwh,error_code,model_name,quantization,temperature,top_p,top_k,seed,timeout_sec,config_version,router_version
hybrid_v3_20260222_132822,2026-02-22T13:28:27.150282,ALG_000008,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['-554*z = -562*z - 24'] solve z -> -3],-3,1,-3,1,22.671,0,v3_cost_cap_1,,,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:28:27.257540,ALG_000008,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['-554*z = -562*z - 24'] solve z -> -3],-3,1,-3,1,6.906,0,v3_cost_cap_1,,,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:28:27.364872,ALG_000008,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['-554*z = -562*z - 24'] solve z -> -3],-3,1,-3,1,6.971,0,v3_cost_cap_1,,,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:28:27.402495,ALG_000009,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['-2*m - 4*n = -4*m - 20', '-4*n + 20 = -m'] solve m -> 0]",0,1,0,1,37.344,0,v3_cost_cap_1,,,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:28:27.514846,ALG_000009,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['-2*m - 4*n = -4*m - 20', '-4*n + 20 = -m'] solve m -> 0]",0,1,0,1,11.966,0,v3_cost_cap_1,,,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:28:27.627598,ALG_000009,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,"[A4: ['-2*m - 4*n = -4*m - 20', '-4*n + 20 = -m'] solve m -> 0]",0,1,0,1,12.414,0,v3_cost_cap_1,,,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:28:27.646031,ALG_000010,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['-9*f + 13*f = -28'] solve f -> -7],-7,1,-7,1,18.162,0,v3_cost_cap_1,,,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:28:27.752874,ALG_000010,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['-9*f + 13*f = -28'] solve f -> -7],-7,1,-7,1,6.489,0,v3_cost_cap_1,,,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:28:27.859619,ALG_000010,deepmind_math,ALG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,sympy,A4(Primary route for ALG),0,Primary route for ALG,sympy,symbolic,1,1,0,0,,0,,[A4: ['-9*f + 13*f = -28'] solve f -> -7],-7,1,-7,1,6.411,0,v3_cost_cap_1,,,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:28:58.361502,WP_000001,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),2,Primary route for WP,llm,repair,0,0,1,0,timeout,0,A2,,,0,2,0,30500.540,1,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:29:28.881228,WP_000001,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),2,Primary route for WP,llm,repair,0,0,1,0,timeout,0,A2,,,0,2,0,30418.145,1,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:29:59.393379,WP_000001,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),2,Primary route for WP,llm,repair,0,0,1,0,timeout,0,A2,,,0,2,0,30411.394,1,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:30:38.087463,WP_000002,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,repair,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),1,Primary route for WP,repair,repair,0,0,1,1,timeout,0,A2,Jean pays $6300.,6300,1,27000,0,38693.471,0,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:30:45.300450,WP_000002,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP),0,Primary route for WP,llm,extended,0,0,0,0,,0,,"Jean paid $45,000. ",45000,1,27000,0,7112.272,0,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:30:52.017756,WP_000002,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP),0,Primary route for WP,llm,extended,0,0,0,0,,0,,"Jean paid $45,000. ",45000,1,27000,0,6616.664,0,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:31:24.796179,WP_000003,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),2,Primary route for WP,llm,repair,0,0,1,0,timeout,0,A2,,,0,18,0,32777.886,1,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:31:42.912345,WP_000003,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,repair,A2(Primary route for WP) -> A3(Fallback from A2 due to parse_failure),1,Primary route for WP,repair,repair,0,0,1,1,parse_failure,41,A2,21,21,1,18,0,18015.253,0,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:32:00.964297,WP_000003,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,repair,A2(Primary route for WP) -> A3(Fallback from A2 due to parse_failure),1,Primary route for WP,repair,repair,0,0,1,1,parse_failure,41,A2,21,21,1,18,0,17950.944,0,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:32:41.007788,WP_000004,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),2,Primary route for WP,llm,repair,0,0,1,0,timeout,0,A2,,,0,60,0,40043.077,1,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:33:14.474964,WP_000004,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to parse_failure),2,Primary route for WP,llm,repair,0,0,1,0,parse_failure,53,A2,The bus traveled 60 miles/hour * 5 hours = 300 miles.,,0,60,0,33362.840,0,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:33:37.566058,WP_000004,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to parse_failure),2,Primary route for WP,llm,repair,0,0,1,0,parse_failure,53,A2,The bus traveled 60 miles/hour * 5 hours = 300 miles.,,0,60,0,22990.042,0,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:34:12.260749,WP_000005,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),2,Primary route for WP,llm,repair,0,0,1,0,timeout,0,A2,,,0,1800,0,34693.929,1,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:34:52.415184,WP_000005,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),2,Primary route for WP,llm,repair,0,0,1,0,timeout,0,A2,,,0,1800,0,40053.963,1,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:35:22.740750,WP_000005,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),2,Primary route for WP,llm,repair,0,0,1,0,timeout,0,A2,,,0,1800,0,30221.366,1,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:36:02.789416,WP_000006,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),2,Primary route for WP,llm,repair,0,0,1,0,timeout,0,A2,,,0,1198,0,40048.271,1,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:36:16.988913,WP_000006,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP),0,Primary route for WP,llm,extended,0,0,0,0,,0,,The cost of the picture frames is 44 * $20 = $880.,880,1,1198,0,14097.135,0,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:36:30.254202,WP_000006,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP),0,Primary route for WP,llm,extended,0,0,0,0,,0,,The cost of the picture frames is 44 * $20 = $880.,880,1,1198,0,13164.468,0,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:37:08.192912,WP_000007,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,repair,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),1,Primary route for WP,repair,repair,0,0,1,1,timeout,0,A2,Jack now has $120.,120,1,120,1,37938.073,0,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:37:34.548419,WP_000007,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,repair,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),1,Primary route for WP,repair,repair,0,0,1,1,timeout,0,A2,Jack now has $120.,120,1,120,1,26254.884,0,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:38:00.987817,WP_000007,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,repair,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),1,Primary route for WP,repair,repair,0,0,1,1,timeout,0,A2,Jack now has $120.,120,1,120,1,26338.508,0,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:38:41.031875,WP_000008,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),2,Primary route for WP,llm,repair,0,0,1,0,timeout,0,A2,,,0,50,0,40043.612,1,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:39:21.191141,WP_000008,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),2,Primary route for WP,llm,repair,0,0,1,0,timeout,0,A2,,,0,50,0,40052.471,1,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:39:51.359364,WP_000008,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),2,Primary route for WP,llm,repair,0,0,1,0,timeout,0,A2,,,0,50,0,30067.493,1,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:40:31.403729,WP_000009,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),2,Primary route for WP,llm,repair,0,0,1,0,timeout,0,A2,,,0,10,0,40043.975,1,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:41:00.777618,WP_000009,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to parse_failure),2,Primary route for WP,llm,repair,0,0,1,0,parse_failure,61,A2,Let's assume Rory retrieved x tennis balls in the second set.,,0,10,0,29270.052,0,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:41:30.153604,WP_000009,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to parse_failure),2,Primary route for WP,llm,repair,0,0,1,0,parse_failure,61,A2,Let's assume Rory retrieved x tennis balls in the second set.,,0,10,0,29275.157,0,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:42:03.931633,WP_000010,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,repair,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),1,Primary route for WP,repair,repair,0,0,1,1,timeout,0,A2,The trip took 7 hours.,7,1,6,0,33777.416,0,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:42:41.559743,WP_000010,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A2(Primary route for WP) -> A3(Fallback from A2 due to parse_failure),2,Primary route for WP,llm,repair,0,0,1,0,parse_failure,64,A2,The total distance John traveled is 200 + 10 + 240 = 450 miles. ,,0,6,0,37527.374,0,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E8,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:43:16.334889,WP_000010,gsm8k,WP,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,repair,A2(Primary route for WP) -> A3(Fallback from A2 due to timeout),1,Primary route for WP,repair,repair,0,0,1,1,timeout,0,A2,The trip took 7 hours.,7,1,6,0,34674.198,0,v3_cost_cap_1,20,action_cap,220.00,2381.00,2161.00,54.02,E5,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:43:19.019111,LOG_000001,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,No.,No,1,Yes,0,2683.438,0,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:43:21.697209,LOG_000001,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,No.,No,1,Yes,0,2577.507,0,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:43:24.474142,LOG_000001,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,No.,No,1,Yes,0,2676.350,0,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:43:54.511170,LOG_000002,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG) -> A3(Fallback from A1 due to timeout),2,Primary route for LOG,llm,repair,0,0,1,0,timeout,0,A1,,,0,Yes,0,30036.682,1,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:44:19.782469,LOG_000002,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,repair,A1(Primary route for LOG) -> A3(Fallback from A1 due to timeout),1,Primary route for LOG,repair,repair,0,0,1,1,timeout,0,A1,Yes,Yes,1,Yes,1,25170.600,0,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:44:22.981682,LOG_000002,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,Yes.,Yes,1,Yes,1,3098.651,0,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:44:53.015878,LOG_000003,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG) -> A3(Fallback from A1 due to timeout),2,Primary route for LOG,llm,repair,0,0,1,0,timeout,0,A1,,,0,Yes,0,30033.824,1,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:44:56.217471,LOG_000003,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,Yes.,Yes,1,Yes,1,3097.977,0,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:44:58.871234,LOG_000003,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,Yes.,Yes,1,Yes,1,2552.604,0,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:45:28.911860,LOG_000004,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG) -> A3(Fallback from A1 due to timeout),2,Primary route for LOG,llm,repair,0,0,1,0,timeout,0,A1,,,0,Yes,0,30040.177,1,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:45:32.761497,LOG_000004,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,No.,No,1,Yes,0,3748.559,0,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:45:35.489476,LOG_000004,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,No.,No,1,Yes,0,2627.387,0,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E2,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:46:05.531747,LOG_000005,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,1,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG) -> A3(Fallback from A1 due to timeout),2,Primary route for LOG,llm,repair,0,0,1,0,timeout,0,A1,,,0,No,0,30041.865,1,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E7,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:46:09.008031,LOG_000005,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,2,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,No.,No,1,No,1,3375.208,0,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
hybrid_v3_20260222_132822,2026-02-22T13:46:11.672453,LOG_000005,ruletaker,LOG,industry_tier1_40_v2,hybrid_v3,3,PT3_phi_chat,P3_numeric_context,llm,A1(Primary route for LOG),0,Primary route for LOG,llm,short,0,0,0,0,,0,,No.,No,1,No,1,2563.590,0,v3_cost_cap_1,15,action_cap,220.00,2381.00,2161.00,54.02,E0,Phi-4-Mini,Q6_K,0.0,1.0,1,42,20,v1.0,v3.0
