run_id,timestamp,prompt_id,dataset,category,split,system,repeat_idx,action_id,grammar_enabled,grammar_version,max_tokens_budget,prompt_template_version,parser_version,answer_raw,answer_parsed,parse_success,ground_truth,correct,total_latency_ms,timeout_flag,energy_start_mwh,energy_end_mwh,energy_delta_mwh,energy_per_prompt_mwh,error_code,e7_http_status,e7_exception_type,e7_tokens_predicted,e7_stop_type,e7_prompt_len_chars,e7_raw_preview,model_name,quantization,temperature,top_p,top_k,seed,timeout_sec,config_version
v1_a2_grammar_20260221_175121,2026-02-21T18:01:08.087659,WP_000003,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,Melanie started with 21 vacuum cleaners. ,,0,18,0,8656.481,0,5765.00,7360.00,1595.00,39.88,E8,200,,10,word,359,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:01:16.774492,WP_000003,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,Melanie started with 21 vacuum cleaners. ,,0,18,0,8586.245,0,5765.00,7360.00,1595.00,39.88,E8,200,,10,word,359,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:01:25.481470,WP_000003,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,Melanie started with 21 vacuum cleaners. ,,0,18,0,8606.366,0,5765.00,7360.00,1595.00,39.88,E8,200,,10,word,359,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:01:39.181716,WP_000004,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,The bus traveled 60 miles/hour * 5 hours = 300 miles.,,0,60,0,13699.079,0,5765.00,7360.00,1595.00,39.88,E8,200,,16,word,267,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:01:52.970866,WP_000004,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,The bus traveled 60 miles/hour * 5 hours = 300 miles.,,0,60,0,13688.418,0,5765.00,7360.00,1595.00,39.88,E8,200,,16,word,267,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:02:06.767135,WP_000004,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,The bus traveled 60 miles/hour * 5 hours = 300 miles.,,0,60,0,13695.688,0,5765.00,7360.00,1595.00,39.88,E8,200,,16,word,267,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:02:29.956048,WP_000005,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,"Ruiz makes 120 pounds of chocolates in 2 hours, so he makes 120/2 = 60 pounds per hour.",,0,1800,0,23188.360,0,5765.00,7360.00,1595.00,39.88,E8,200,,27,word,375,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:02:53.147009,WP_000005,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,"Ruiz makes 120 pounds of chocolates in 2 hours, so he makes 120/2 = 60 pounds per hour.",,0,1800,0,23090.378,0,5765.00,7360.00,1595.00,39.88,E8,200,,27,word,375,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:03:16.317377,WP_000005,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,"Ruiz makes 120 pounds of chocolates in 2 hours, so he makes 120/2 = 60 pounds per hour.",,0,1800,0,23069.713,0,5765.00,7360.00,1595.00,39.88,E8,200,,27,word,375,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:03:30.956994,WP_000006,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,The total cost for the picture frames is 44 * $20 = $880.,880,1,1198,0,14639.081,0,5765.00,7360.00,1595.00,39.88,E5,200,,17,word,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:03:45.658314,WP_000006,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,The total cost for the picture frames is 44 * $20 = $880.,880,1,1198,0,14600.707,0,5765.00,7360.00,1595.00,39.88,E5,200,,17,word,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:04:00.363500,WP_000006,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,The total cost for the picture frames is 44 * $20 = $880.,880,1,1198,0,14604.589,0,5765.00,7360.00,1595.00,39.88,E5,200,,17,word,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:04:25.946625,WP_000007,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,"Jack had $100. Sophia gave him 1/5 of her $100, which is $100 * 1/5 = $20.",20,1,120,0,25582.574,0,5765.00,7360.00,1595.00,39.88,E5,200,,30,word,206,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:04:51.599885,WP_000007,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,"Jack had $100. Sophia gave him 1/5 of her $100, which is $100 * 1/5 = $20.",20,1,120,0,25552.642,0,5765.00,7360.00,1595.00,39.88,E5,200,,30,word,206,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:05:17.273677,WP_000007,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,"Jack had $100. Sophia gave him 1/5 of her $100, which is $100 * 1/5 = $20.",20,1,120,0,25573.176,0,5765.00,7360.00,1595.00,39.88,E5,200,,30,word,206,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:05:43.027101,WP_000008,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,"Grandma spends 40 minutes walking on the beach, which is 2 miles. Therefore, her walking speed on the beach is 2 miles /",,0,50,0,25752.890,0,5765.00,7360.00,1595.00,39.88,E8,200,,30,limit,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:06:08.844735,WP_000008,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,"Grandma spends 40 minutes walking on the beach, which is 2 miles. Therefore, her walking speed on the beach is 2 miles /",,0,50,0,25717.015,0,5765.00,7360.00,1595.00,39.88,E8,200,,30,limit,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:06:34.655712,WP_000008,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,"Grandma spends 40 minutes walking on the beach, which is 2 miles. Therefore, her walking speed on the beach is 2 miles /",,0,50,0,25709.825,0,5765.00,7360.00,1595.00,39.88,E8,200,,30,limit,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:06:45.055619,WP_000009,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,Let's say Rory retrieved x tennis balls in the second set.,,0,10,0,10399.458,0,5765.00,7360.00,1595.00,39.88,E8,200,,12,word,451,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:06:55.481333,WP_000009,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,Let's say Rory retrieved x tennis balls in the second set.,,0,10,0,10325.143,0,5765.00,7360.00,1595.00,39.88,E8,200,,12,word,451,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:07:05.971526,WP_000009,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,Let's say Rory retrieved x tennis balls in the second set.,,0,10,0,10389.691,0,5765.00,7360.00,1595.00,39.88,E8,200,,12,word,451,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:07:12.921544,WP_000010,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,The trip took 7 hours.,7,1,6,0,6949.454,0,5765.00,7360.00,1595.00,39.88,E5,200,,8,eos,368,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:07:19.930765,WP_000010,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,The trip took 7 hours.,7,1,6,0,6908.653,0,5765.00,7360.00,1595.00,39.88,E5,200,,8,eos,368,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:07:26.932007,WP_000010,gsm8k,WP,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,30,PT3_phi_chat,P3_numeric_context,The trip took 7 hours.,7,1,6,0,6900.691,0,5765.00,7360.00,1595.00,39.88,E5,200,,8,eos,368,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:07:29.623558,LOG_000001,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2690.856,0,5765.00,7360.00,1595.00,39.88,E2,200,,3,eos,765,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:07:32.311124,LOG_000001,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2587.060,0,5765.00,7360.00,1595.00,39.88,E2,200,,3,eos,765,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:07:35.090703,LOG_000001,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2679.047,0,5765.00,7360.00,1595.00,39.88,E2,200,,3,eos,765,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:07:37.731270,LOG_000002,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2640.091,0,5765.00,7360.00,1595.00,39.88,E0,200,,3,eos,685,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:07:40.486523,LOG_000002,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2654.727,0,5765.00,7360.00,1595.00,39.88,E0,200,,3,eos,685,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:07:43.230954,LOG_000002,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2643.907,0,5765.00,7360.00,1595.00,39.88,E0,200,,3,eos,685,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:07:45.844332,LOG_000003,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2612.911,0,5765.00,7360.00,1595.00,39.88,E0,200,,3,eos,410,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:07:48.566800,LOG_000003,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2621.937,0,5765.00,7360.00,1595.00,39.88,E0,200,,3,eos,410,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:07:51.262969,LOG_000003,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2595.492,0,5765.00,7360.00,1595.00,39.88,E0,200,,3,eos,410,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:07:53.934397,LOG_000004,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2670.938,0,5765.00,7360.00,1595.00,39.88,E2,200,,3,eos,367,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:07:56.621423,LOG_000004,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2586.088,0,5765.00,7360.00,1595.00,39.88,E2,200,,3,eos,367,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:07:59.361582,LOG_000004,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2639.404,0,5765.00,7360.00,1595.00,39.88,E2,200,,3,eos,367,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:08:01.956386,LOG_000005,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2594.319,0,5765.00,7360.00,1595.00,39.88,E0,200,,3,eos,377,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:08:04.707886,LOG_000005,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2650.974,0,5765.00,7360.00,1595.00,39.88,E0,200,,3,eos,377,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:08:07.376841,LOG_000005,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2568.428,0,5765.00,7360.00,1595.00,39.88,E0,200,,3,eos,377,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:08:10.064010,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2686.702,0,5765.00,7360.00,1595.00,39.88,E0,200,,3,eos,611,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:08:12.741537,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2576.961,0,5765.00,7360.00,1595.00,39.88,E0,200,,3,eos,611,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:08:15.507925,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2665.860,0,5765.00,7360.00,1595.00,39.88,E0,200,,3,eos,611,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:08:18.201900,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2693.486,0,5765.00,7360.00,1595.00,39.88,E0,200,,3,eos,853,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:08:20.916428,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2613.849,0,5765.00,7360.00,1595.00,39.88,E0,200,,3,eos,853,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:08:23.683648,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2666.688,0,5765.00,7360.00,1595.00,39.88,E0,200,,3,eos,853,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:08:26.313006,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,No,0,2628.879,0,5765.00,7360.00,1595.00,39.88,E2,200,,3,eos,517,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:08:29.037933,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,No,0,2624.387,0,5765.00,7360.00,1595.00,39.88,E2,200,,3,eos,517,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:08:31.725936,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,No,0,2587.466,0,5765.00,7360.00,1595.00,39.88,E2,200,,3,eos,517,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:08:34.428449,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2702.031,0,5765.00,7360.00,1595.00,39.88,E2,200,,3,eos,680,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:08:37.126766,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2597.846,0,5765.00,7360.00,1595.00,39.88,E2,200,,3,eos,680,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:08:39.879838,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2652.350,0,5765.00,7360.00,1595.00,39.88,E2,200,,3,eos,680,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:08:42.482741,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,1,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2602.424,0,5765.00,7360.00,1595.00,39.88,E0,200,,3,eos,494,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:08:45.236144,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,2,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2652.869,0,5765.00,7360.00,1595.00,39.88,E0,200,,3,eos,494,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_grammar_20260221_175121,2026-02-21T18:08:47.919263,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,v1_a2_grammar,3,A2,1,G1-relaxed,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2582.598,0,5765.00,7360.00,1595.00,39.88,E0,200,,3,eos,494,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
