run_id,timestamp,prompt_id,dataset,category,split,system,repeat_idx,action_id,grammar_enabled,grammar_version,max_tokens_budget,prompt_template_version,parser_version,answer_raw,answer_parsed,parse_success,ground_truth,correct,total_latency_ms,timeout_flag,energy_start_mwh,energy_end_mwh,energy_delta_mwh,energy_per_prompt_mwh,error_code,e7_http_status,e7_exception_type,e7_tokens_predicted,e7_stop_type,e7_prompt_len_chars,e7_raw_preview,model_name,quantization,temperature,top_p,top_k,seed,timeout_sec,config_version
v1_a2_nogrammar_20260221_182111,2026-02-21T18:30:39.557602,WP_000003,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,1,A2,0,none,30,PT3_phi_chat,P3_numeric_context,Melanie started with 21 vacuum cleaners. ,,0,18,0,8442.029,0,7783.00,9339.00,1556.00,38.90,E8,200,,10,stop,359,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:30:48.125921,WP_000003,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,2,A2,0,none,30,PT3_phi_chat,P3_numeric_context,Melanie started with 21 vacuum cleaners. ,,0,18,0,8467.747,0,7783.00,9339.00,1556.00,38.90,E8,200,,10,stop,359,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:30:57.032136,WP_000003,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,3,A2,0,none,30,PT3_phi_chat,P3_numeric_context,Melanie started with 21 vacuum cleaners. ,,0,18,0,8805.652,0,7783.00,9339.00,1556.00,38.90,E8,200,,10,stop,359,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:31:10.715534,WP_000004,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,1,A2,0,none,30,PT3_phi_chat,P3_numeric_context,The bus traveled 60 miles/hour * 5 hours = 300 miles.,,0,60,0,13682.888,0,7783.00,9339.00,1556.00,38.90,E8,200,,16,stop,267,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:31:24.525988,WP_000004,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,2,A2,0,none,30,PT3_phi_chat,P3_numeric_context,The bus traveled 60 miles/hour * 5 hours = 300 miles.,,0,60,0,13709.864,0,7783.00,9339.00,1556.00,38.90,E8,200,,16,stop,267,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:31:38.331606,WP_000004,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,3,A2,0,none,30,PT3_phi_chat,P3_numeric_context,The bus traveled 60 miles/hour * 5 hours = 300 miles.,,0,60,0,13705.052,0,7783.00,9339.00,1556.00,38.90,E8,200,,16,stop,267,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:32:01.426419,WP_000005,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,1,A2,0,none,30,PT3_phi_chat,P3_numeric_context,"Ruiz makes 120 pounds of chocolates in 2 hours, so he makes 120/2 = 60 pounds per hour.",,0,1800,0,23094.272,0,7783.00,9339.00,1556.00,38.90,E8,200,,27,stop,375,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:32:24.690926,WP_000005,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,2,A2,0,none,30,PT3_phi_chat,P3_numeric_context,"Ruiz makes 120 pounds of chocolates in 2 hours, so he makes 120/2 = 60 pounds per hour.",,0,1800,0,23163.900,0,7783.00,9339.00,1556.00,38.90,E8,200,,27,stop,375,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:32:47.842632,WP_000005,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,3,A2,0,none,30,PT3_phi_chat,P3_numeric_context,"Ruiz makes 120 pounds of chocolates in 2 hours, so he makes 120/2 = 60 pounds per hour.",,0,1800,0,23051.091,0,7783.00,9339.00,1556.00,38.90,E8,200,,27,stop,375,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:33:02.483341,WP_000006,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,1,A2,0,none,30,PT3_phi_chat,P3_numeric_context,The total cost for the picture frames is 44 * $20 = $880.,880,1,1198,0,14640.190,0,7783.00,9339.00,1556.00,38.90,E5,200,,17,stop,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:33:17.223750,WP_000006,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,2,A2,0,none,30,PT3_phi_chat,P3_numeric_context,The total cost for the picture frames is 44 * $20 = $880.,880,1,1198,0,14639.805,0,7783.00,9339.00,1556.00,38.90,E5,200,,17,stop,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:33:31.934489,WP_000006,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,3,A2,0,none,30,PT3_phi_chat,P3_numeric_context,The total cost for the picture frames is 44 * $20 = $880.,880,1,1198,0,14610.047,0,7783.00,9339.00,1556.00,38.90,E5,200,,17,stop,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:33:57.516072,WP_000007,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,1,A2,0,none,30,PT3_phi_chat,P3_numeric_context,"Jack had $100. Sophia gave him 1/5 of her $100, which is $100 * 1/5 = $20.",20,1,120,0,25581.047,0,7783.00,9339.00,1556.00,38.90,E5,200,,30,stop,206,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:34:23.169232,WP_000007,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,2,A2,0,none,30,PT3_phi_chat,P3_numeric_context,"Jack had $100. Sophia gave him 1/5 of her $100, which is $100 * 1/5 = $20.",20,1,120,0,25552.554,0,7783.00,9339.00,1556.00,38.90,E5,200,,30,stop,206,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:34:48.794287,WP_000007,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,3,A2,0,none,30,PT3_phi_chat,P3_numeric_context,"Jack had $100. Sophia gave him 1/5 of her $100, which is $100 * 1/5 = $20.",20,1,120,0,25524.422,0,7783.00,9339.00,1556.00,38.90,E5,200,,30,stop,206,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:35:14.508679,WP_000008,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,1,A2,0,none,30,PT3_phi_chat,P3_numeric_context,"Grandma spends 40 minutes walking on the beach, which is 2 miles. Therefore, her walking speed on the beach is 2 miles /",,0,50,0,25713.855,0,7783.00,9339.00,1556.00,38.90,E8,200,,30,length,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:35:40.319932,WP_000008,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,2,A2,0,none,30,PT3_phi_chat,P3_numeric_context,"Grandma spends 40 minutes walking on the beach, which is 2 miles. Therefore, her walking speed on the beach is 2 miles /",,0,50,0,25710.649,0,7783.00,9339.00,1556.00,38.90,E8,200,,30,length,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:36:06.113881,WP_000008,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,3,A2,0,none,30,PT3_phi_chat,P3_numeric_context,"Grandma spends 40 minutes walking on the beach, which is 2 miles. Therefore, her walking speed on the beach is 2 miles /",,0,50,0,25693.350,0,7783.00,9339.00,1556.00,38.90,E8,200,,30,length,483,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:36:16.495046,WP_000009,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,1,A2,0,none,30,PT3_phi_chat,P3_numeric_context,Let's say Rory retrieved x tennis balls in the second set.,,0,10,0,10380.722,0,7783.00,9339.00,1556.00,38.90,E8,200,,12,stop,451,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:36:26.958548,WP_000009,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,2,A2,0,none,30,PT3_phi_chat,P3_numeric_context,Let's say Rory retrieved x tennis balls in the second set.,,0,10,0,10362.988,0,7783.00,9339.00,1556.00,38.90,E8,200,,12,stop,451,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:36:37.393800,WP_000009,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,3,A2,0,none,30,PT3_phi_chat,P3_numeric_context,Let's say Rory retrieved x tennis balls in the second set.,,0,10,0,10334.751,0,7783.00,9339.00,1556.00,38.90,E8,200,,12,stop,451,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:36:44.335012,WP_000010,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,1,A2,0,none,30,PT3_phi_chat,P3_numeric_context,The trip took 7 hours.,7,1,6,0,6940.724,0,7783.00,9339.00,1556.00,38.90,E5,200,,8,stop,368,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:36:51.338821,WP_000010,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,2,A2,0,none,30,PT3_phi_chat,P3_numeric_context,The trip took 7 hours.,7,1,6,0,6902.946,0,7783.00,9339.00,1556.00,38.90,E5,200,,8,stop,368,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:36:58.361857,WP_000010,gsm8k,WP,industry_tier1_40_v2,v1_a2_nogrammar,3,A2,0,none,30,PT3_phi_chat,P3_numeric_context,The trip took 7 hours.,7,1,6,0,6922.473,0,7783.00,9339.00,1556.00,38.90,E5,200,,8,stop,368,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:01.065375,LOG_000001,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,1,A2,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2702.791,0,7783.00,9339.00,1556.00,38.90,E2,200,,3,stop,765,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:03.759197,LOG_000001,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,2,A2,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2593.299,0,7783.00,9339.00,1556.00,38.90,E2,200,,3,stop,765,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:06.524659,LOG_000001,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,3,A2,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2664.942,0,7783.00,9339.00,1556.00,38.90,E2,200,,3,stop,765,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:09.151459,LOG_000002,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,1,A2,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2626.390,0,7783.00,9339.00,1556.00,38.90,E0,200,,3,stop,685,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:11.916776,LOG_000002,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,2,A2,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2664.299,0,7783.00,9339.00,1556.00,38.90,E0,200,,3,stop,685,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:14.654691,LOG_000002,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,3,A2,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2637.392,0,7783.00,9339.00,1556.00,38.90,E0,200,,3,stop,685,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:17.280321,LOG_000003,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,1,A2,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2625.170,0,7783.00,9339.00,1556.00,38.90,E0,200,,3,stop,410,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:19.992755,LOG_000003,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,2,A2,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2611.918,0,7783.00,9339.00,1556.00,38.90,E0,200,,3,stop,410,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:22.666460,LOG_000003,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,3,A2,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2573.177,0,7783.00,9339.00,1556.00,38.90,E0,200,,3,stop,410,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:25.301524,LOG_000004,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,1,A2,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2634.398,0,7783.00,9339.00,1556.00,38.90,E2,200,,3,stop,367,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:27.979492,LOG_000004,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,2,A2,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2577.457,0,7783.00,9339.00,1556.00,38.90,E2,200,,3,stop,367,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:30.736461,LOG_000004,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,3,A2,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2656.444,0,7783.00,9339.00,1556.00,38.90,E2,200,,3,stop,367,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:33.321821,LOG_000005,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,1,A2,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2584.903,0,7783.00,9339.00,1556.00,38.90,E0,200,,3,stop,377,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:36.062368,LOG_000005,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,2,A2,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2640.026,0,7783.00,9339.00,1556.00,38.90,E0,200,,3,stop,377,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:38.720544,LOG_000005,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,3,A2,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2557.657,0,7783.00,9339.00,1556.00,38.90,E0,200,,3,stop,377,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:41.400839,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,1,A2,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2679.825,0,7783.00,9339.00,1556.00,38.90,E0,200,,3,stop,611,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:44.078825,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,2,A2,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2577.470,0,7783.00,9339.00,1556.00,38.90,E0,200,,3,stop,611,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:46.839775,LOG_000006,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,3,A2,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,Yes,1,2660.439,0,7783.00,9339.00,1556.00,38.90,E0,200,,3,stop,611,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:49.489432,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,1,A2,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2649.072,0,7783.00,9339.00,1556.00,38.90,E0,200,,3,stop,853,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:52.224111,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,2,A2,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2632.370,0,7783.00,9339.00,1556.00,38.90,E0,200,,3,stop,853,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:54.978369,LOG_000007,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,3,A2,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2653.761,0,7783.00,9339.00,1556.00,38.90,E0,200,,3,stop,853,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:37:57.599881,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,1,A2,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,No,0,2621.041,0,7783.00,9339.00,1556.00,38.90,E2,200,,3,stop,517,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:38:00.324870,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,2,A2,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,No,0,2624.307,0,7783.00,9339.00,1556.00,38.90,E2,200,,3,stop,517,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:38:03.017411,LOG_000008,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,3,A2,0,none,6,PT3_phi_chat,P3_numeric_context,Yes.,Yes,1,No,0,2591.968,0,7783.00,9339.00,1556.00,38.90,E2,200,,3,stop,517,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:38:05.706677,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,1,A2,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2688.800,0,7783.00,9339.00,1556.00,38.90,E2,200,,3,stop,680,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:38:08.394481,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,2,A2,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2587.288,0,7783.00,9339.00,1556.00,38.90,E2,200,,3,stop,680,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:38:11.154509,LOG_000009,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,3,A2,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,Yes,0,2659.498,0,7783.00,9339.00,1556.00,38.90,E2,200,,3,stop,680,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:38:13.761702,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,1,A2,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2606.734,0,7783.00,9339.00,1556.00,38.90,E0,200,,3,stop,494,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:38:16.516731,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,2,A2,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2654.505,0,7783.00,9339.00,1556.00,38.90,E0,200,,3,stop,494,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
v1_a2_nogrammar_20260221_182111,2026-02-21T18:38:19.191774,LOG_000010,ruletaker,LOG,industry_tier1_40_v2,v1_a2_nogrammar,3,A2,0,none,6,PT3_phi_chat,P3_numeric_context,No.,No,1,No,1,2574.536,0,7783.00,9339.00,1556.00,38.90,E0,200,,3,stop,494,,Phi-4-Mini,Q6_K,0.0,1.0,1,42,60,v1.0
