id,category,variant,trial,status,latency_wall_s,latency_compute_s,expected_answer,final_output,correct,log_file
AR63,AR,phi2_server_grammar,1,ok,1.7842,1.7762,17,17,1,runs_server/20251221_180858/logs/AR63__phi2_server_grammar__t1.json
AR64,AR,phi2_server_nogrammar,1,ok,6.5175,6.4977,980,980,1,runs_server/20251221_180858/logs/AR64__phi2_server_nogrammar__t1.json
AR64,AR,phi2_server_grammar,1,ok,1.7160,1.7082,980,980,1,runs_server/20251221_180858/logs/AR64__phi2_server_grammar__t1.json
AR65,AR,phi2_server_nogrammar,1,ok,8.6702,8.6455,1064,656,0,runs_server/20251221_180858/logs/AR65__phi2_server_nogrammar__t1.json
AR65,AR,phi2_server_grammar,1,ok,2.3328,2.3270,1064,656,0,runs_server/20251221_180858/logs/AR65__phi2_server_grammar__t1.json
AR66,AR,phi2_server_nogrammar,1,ok,5.6336,5.6126,100,100,1,runs_server/20251221_180858/logs/AR66__phi2_server_nogrammar__t1.json
AR66,AR,phi2_server_grammar,1,ok,1.7170,1.7088,100,100,1,runs_server/20251221_180858/logs/AR66__phi2_server_grammar__t1.json
AR67,AR,phi2_server_nogrammar,1,ok,8.0725,8.0585,384,768,0,runs_server/20251221_180858/logs/AR67__phi2_server_nogrammar__t1.json
AR67,AR,phi2_server_grammar,1,ok,1.7242,1.7138,384,768,0,runs_server/20251221_180858/logs/AR67__phi2_server_grammar__t1.json
AR68,AR,phi2_server_nogrammar,1,ok,7.5207,7.4936,233,167,0,runs_server/20251221_180858/logs/AR68__phi2_server_nogrammar__t1.json
AR68,AR,phi2_server_grammar,1,ok,1.7735,1.7626,233,167,0,runs_server/20251221_180858/logs/AR68__phi2_server_grammar__t1.json
AR69,AR,phi2_server_nogrammar,1,ok,7.4628,7.4401,95,95,1,runs_server/20251221_180858/logs/AR69__phi2_server_nogrammar__t1.json
AR69,AR,phi2_server_grammar,1,ok,1.7376,1.7305,95,95,1,runs_server/20251221_180858/logs/AR69__phi2_server_grammar__t1.json
AR70,AR,phi2_server_nogrammar,1,ok,6.8315,6.8041,146,146,1,runs_server/20251221_180858/logs/AR70__phi2_server_nogrammar__t1.json
AR70,AR,phi2_server_grammar,1,ok,1.6773,1.6692,146,146,1,runs_server/20251221_180858/logs/AR70__phi2_server_grammar__t1.json
AR71,AR,phi2_server_nogrammar,1,ok,7.9898,7.9720,810,846,0,runs_server/20251221_180858/logs/AR71__phi2_server_nogrammar__t1.json
AR71,AR,phi2_server_grammar,1,ok,2.2267,2.2195,810,846,0,runs_server/20251221_180858/logs/AR71__phi2_server_grammar__t1.json
AR72,AR,phi2_server_nogrammar,1,ok,7.9095,7.8735,-100,-36,0,runs_server/20251221_180858/logs/AR72__phi2_server_nogrammar__t1.json
AR72,AR,phi2_server_grammar,1,ok,2.3561,2.3508,-100,-36,0,runs_server/20251221_180858/logs/AR72__phi2_server_grammar__t1.json
AR73,AR,phi2_server_nogrammar,1,ok,6.3766,6.3617,28,28,1,runs_server/20251221_180858/logs/AR73__phi2_server_nogrammar__t1.json
AR73,AR,phi2_server_grammar,1,ok,1.7127,1.7050,28,28,1,runs_server/20251221_180858/logs/AR73__phi2_server_grammar__t1.json
AR74,AR,phi2_server_nogrammar,1,ok,7.0932,7.0744,4134,4134,1,runs_server/20251221_180858/logs/AR74__phi2_server_nogrammar__t1.json
AR74,AR,phi2_server_grammar,1,ok,2.2457,2.2402,4134,4134,1,runs_server/20251221_180858/logs/AR74__phi2_server_grammar__t1.json
AR75,AR,phi2_server_nogrammar,1,ok,8.3428,8.3136,404,364,0,runs_server/20251221_180858/logs/AR75__phi2_server_nogrammar__t1.json
AR75,AR,phi2_server_grammar,1,ok,1.7887,1.7777,404,364,0,runs_server/20251221_180858/logs/AR75__phi2_server_grammar__t1.json
AR76,AR,phi2_server_nogrammar,1,ok,6.9794,6.9541,2744,2744,1,runs_server/20251221_180858/logs/AR76__phi2_server_nogrammar__t1.json
AR76,AR,phi2_server_grammar,1,ok,2.2818,2.2761,2744,2744,1,runs_server/20251221_180858/logs/AR76__phi2_server_grammar__t1.json
AR77,AR,phi2_server_nogrammar,1,ok,7.9253,7.9132,280,560,0,runs_server/20251221_180858/logs/AR77__phi2_server_nogrammar__t1.json
AR77,AR,phi2_server_grammar,1,ok,1.8095,1.8027,280,560,0,runs_server/20251221_180858/logs/AR77__phi2_server_grammar__t1.json
AR78,AR,phi2_server_nogrammar,1,ok,8.0067,7.9838,648,572,0,runs_server/20251221_180858/logs/AR78__phi2_server_nogrammar__t1.json
AR78,AR,phi2_server_grammar,1,ok,2.2357,2.2292,648,572,0,runs_server/20251221_180858/logs/AR78__phi2_server_grammar__t1.json
AR79,AR,phi2_server_nogrammar,1,ok,7.8065,7.7800,54,54,1,runs_server/20251221_180858/logs/AR79__phi2_server_nogrammar__t1.json
AR79,AR,phi2_server_grammar,1,ok,1.7223,1.7133,54,54,1,runs_server/20251221_180858/logs/AR79__phi2_server_grammar__t1.json
AR80,AR,phi2_server_nogrammar,1,ok,6.8289,6.7989,32,32,1,runs_server/20251221_180858/logs/AR80__phi2_server_nogrammar__t1.json
AR80,AR,phi2_server_grammar,1,ok,1.7032,1.6984,32,32,1,runs_server/20251221_180858/logs/AR80__phi2_server_grammar__t1.json
AR81,AR,phi2_server_nogrammar,1,ok,8.1290,8.1064,301,539,0,runs_server/20251221_180858/logs/AR81__phi2_server_nogrammar__t1.json
AR81,AR,phi2_server_grammar,1,ok,2.2828,2.2752,301,539,0,runs_server/20251221_180858/logs/AR81__phi2_server_grammar__t1.json
AR82,AR,phi2_server_nogrammar,1,ok,7.5056,7.4849,324,4,0,runs_server/20251221_180858/logs/AR82__phi2_server_nogrammar__t1.json
AR82,AR,phi2_server_grammar,1,ok,1.7318,1.7269,324,4,0,runs_server/20251221_180858/logs/AR82__phi2_server_grammar__t1.json
AR83,AR,phi2_server_nogrammar,1,ok,6.4025,6.3869,10,10,1,runs_server/20251221_180858/logs/AR83__phi2_server_nogrammar__t1.json
AR83,AR,phi2_server_grammar,1,ok,1.7148,1.7054,10,10,1,runs_server/20251221_180858/logs/AR83__phi2_server_grammar__t1.json
AR84,AR,phi2_server_nogrammar,1,ok,7.0887,7.0559,1817,1767,0,runs_server/20251221_180858/logs/AR84__phi2_server_nogrammar__t1.json
AR84,AR,phi2_server_grammar,1,ok,2.2417,2.2322,1817,1767,0,runs_server/20251221_180858/logs/AR84__phi2_server_grammar__t1.json
AR85,AR,phi2_server_nogrammar,1,ok,8.6081,8.5691,665,721,0,runs_server/20251221_180858/logs/AR85__phi2_server_nogrammar__t1.json
AR85,AR,phi2_server_grammar,1,ok,2.2499,2.2449,665,721,0,runs_server/20251221_180858/logs/AR85__phi2_server_grammar__t1.json
AR86,AR,phi2_server_nogrammar,1,ok,6.4980,6.4758,216,216,1,runs_server/20251221_180858/logs/AR86__phi2_server_nogrammar__t1.json
AR86,AR,phi2_server_grammar,1,ok,1.6868,1.6803,216,216,1,runs_server/20251221_180858/logs/AR86__phi2_server_grammar__t1.json
AR87,AR,phi2_server_nogrammar,1,ok,8.0764,8.0603,155,155,1,runs_server/20251221_180858/logs/AR87__phi2_server_nogrammar__t1.json
AR87,AR,phi2_server_grammar,1,ok,1.7564,1.7498,155,155,1,runs_server/20251221_180858/logs/AR87__phi2_server_grammar__t1.json
AR88,AR,phi2_server_nogrammar,1,ok,8.1338,8.0983,412,438,0,runs_server/20251221_180858/logs/AR88__phi2_server_nogrammar__t1.json
AR88,AR,phi2_server_grammar,1,ok,2.2426,2.2332,412,438,0,runs_server/20251221_180858/logs/AR88__phi2_server_grammar__t1.json
AR89,AR,phi2_server_nogrammar,1,ok,7.5644,7.5412,9,9,1,runs_server/20251221_180858/logs/AR89__phi2_server_nogrammar__t1.json
AR89,AR,phi2_server_grammar,1,ok,1.5885,1.5830,9,9,1,runs_server/20251221_180858/logs/AR89__phi2_server_grammar__t1.json
AR90,AR,phi2_server_nogrammar,1,ok,6.9747,6.9316,78,78,1,runs_server/20251221_180858/logs/AR90__phi2_server_nogrammar__t1.json
AR90,AR,phi2_server_grammar,1,ok,1.6952,1.6902,78,78,1,runs_server/20251221_180858/logs/AR90__phi2_server_grammar__t1.json
AR91,AR,phi2_server_nogrammar,1,ok,7.7242,7.7063,276,408,0,runs_server/20251221_180858/logs/AR91__phi2_server_nogrammar__t1.json
AR91,AR,phi2_server_grammar,1,ok,1.6639,1.6573,276,408,0,runs_server/20251221_180858/logs/AR91__phi2_server_grammar__t1.json
AR92,AR,phi2_server_nogrammar,1,ok,7.2703,7.2554,267,255,0,runs_server/20251221_180858/logs/AR92__phi2_server_nogrammar__t1.json
AR92,AR,phi2_server_grammar,1,ok,1.6603,1.6526,267,255,0,runs_server/20251221_180858/logs/AR92__phi2_server_grammar__t1.json
AR93,AR,phi2_server_nogrammar,1,ok,6.3019,6.2817,24,24,1,runs_server/20251221_180858/logs/AR93__phi2_server_nogrammar__t1.json
AR93,AR,phi2_server_grammar,1,ok,1.6430,1.6354,24,24,1,runs_server/20251221_180858/logs/AR93__phi2_server_grammar__t1.json
AR94,AR,phi2_server_nogrammar,1,ok,7.0238,7.0054,1060,1060,1,runs_server/20251221_180858/logs/AR94__phi2_server_nogrammar__t1.json
AR94,AR,phi2_server_grammar,1,ok,2.3551,2.3474,1060,1060,1,runs_server/20251221_180858/logs/AR94__phi2_server_grammar__t1.json
AR95,AR,phi2_server_nogrammar,1,ok,9.5815,9.5627,632,752,0,runs_server/20251221_180858/logs/AR95__phi2_server_nogrammar__t1.json
AR95,AR,phi2_server_grammar,1,ok,2.2664,2.2597,632,752,0,runs_server/20251221_180858/logs/AR95__phi2_server_grammar__t1.json
AR96,AR,phi2_server_nogrammar,1,ok,6.4464,6.4064,169,169,1,runs_server/20251221_180858/logs/AR96__phi2_server_nogrammar__t1.json
AR96,AR,phi2_server_grammar,1,ok,1.6835,1.6758,169,169,1,runs_server/20251221_180858/logs/AR96__phi2_server_grammar__t1.json
AR97,AR,phi2_server_nogrammar,1,ok,8.1314,8.1081,136,136,1,runs_server/20251221_180858/logs/AR97__phi2_server_nogrammar__t1.json
AR97,AR,phi2_server_grammar,1,ok,1.6237,1.6185,136,136,1,runs_server/20251221_180858/logs/AR97__phi2_server_grammar__t1.json
AR98,AR,phi2_server_nogrammar,1,ok,8.5350,8.5143,866,933,0,runs_server/20251221_180858/logs/AR98__phi2_server_nogrammar__t1.json
AR98,AR,phi2_server_grammar,1,ok,2.3212,2.3160,866,933,0,runs_server/20251221_180858/logs/AR98__phi2_server_grammar__t1.json
AR99,AR,phi2_server_nogrammar,1,ok,8.0975,8.0746,108,756,0,runs_server/20251221_180858/logs/AR99__phi2_server_nogrammar__t1.json
AR99,AR,phi2_server_grammar,1,ok,2.1819,2.1768,108,756,0,runs_server/20251221_180858/logs/AR99__phi2_server_grammar__t1.json
AR100,AR,phi2_server_nogrammar,1,ok,6.9249,6.8976,44,44,1,runs_server/20251221_180858/logs/AR100__phi2_server_nogrammar__t1.json
AR100,AR,phi2_server_grammar,1,ok,1.6775,1.6681,44,44,1,runs_server/20251221_180858/logs/AR100__phi2_server_grammar__t1.json
ALG11,ALG,phi2_server_nogrammar,1,ok,7.8689,7.8362,9,9,1,runs_server/20251221_180858/logs/ALG11__phi2_server_nogrammar__t1.json
ALG11,ALG,phi2_server_grammar,1,ok,2.8225,2.8155,9,9,1,runs_server/20251221_180858/logs/ALG11__phi2_server_grammar__t1.json
ALG12,ALG,phi2_server_nogrammar,1,ok,10.5159,10.4927,-18,-18,1,runs_server/20251221_180858/logs/ALG12__phi2_server_nogrammar__t1.json
ALG12,ALG,phi2_server_grammar,1,ok,3.4123,3.4054,-18,-18,1,runs_server/20251221_180858/logs/ALG12__phi2_server_grammar__t1.json
ALG13,ALG,phi2_server_nogrammar,1,ok,8.8011,8.7537,10,10,1,runs_server/20251221_180858/logs/ALG13__phi2_server_nogrammar__t1.json
ALG13,ALG,phi2_server_grammar,1,ok,2.7792,2.7725,10,10,1,runs_server/20251221_180858/logs/ALG13__phi2_server_grammar__t1.json
ALG14,ALG,phi2_server_nogrammar,1,ok,8.0035,7.9534,30,30,1,runs_server/20251221_180858/logs/ALG14__phi2_server_nogrammar__t1.json
ALG14,ALG,phi2_server_grammar,1,ok,2.8631,2.8582,30,30,1,runs_server/20251221_180858/logs/ALG14__phi2_server_grammar__t1.json
ALG15,ALG,phi2_server_nogrammar,1,ok,9.6141,9.5863,9,9,1,runs_server/20251221_180858/logs/ALG15__phi2_server_nogrammar__t1.json
ALG15,ALG,phi2_server_grammar,1,ok,2.8782,2.8715,9,9,1,runs_server/20251221_180858/logs/ALG15__phi2_server_grammar__t1.json
ALG16,ALG,phi2_server_nogrammar,1,ok,8.9222,8.8882,-4,-4,1,runs_server/20251221_180858/logs/ALG16__phi2_server_nogrammar__t1.json
ALG16,ALG,phi2_server_grammar,1,ok,3.5065,3.5016,-4,-4,1,runs_server/20251221_180858/logs/ALG16__phi2_server_grammar__t1.json
ALG17,ALG,phi2_server_nogrammar,1,ok,10.0099,9.9797,-8,-3,0,runs_server/20251221_180858/logs/ALG17__phi2_server_nogrammar__t1.json
ALG17,ALG,phi2_server_grammar,1,ok,3.3567,3.3516,-8,-3,0,runs_server/20251221_180858/logs/ALG17__phi2_server_grammar__t1.json
ALG18,ALG,phi2_server_nogrammar,1,ok,8.4717,8.4059,13,36,0,runs_server/20251221_180858/logs/ALG18__phi2_server_nogrammar__t1.json
ALG18,ALG,phi2_server_grammar,1,ok,2.8309,2.8261,13,36,0,runs_server/20251221_180858/logs/ALG18__phi2_server_grammar__t1.json
ALG19,ALG,phi2_server_nogrammar,1,ok,7.5606,7.5407,180,180,1,runs_server/20251221_180858/logs/ALG19__phi2_server_nogrammar__t1.json
ALG19,ALG,phi2_server_grammar,1,ok,2.8745,2.8689,180,180,1,runs_server/20251221_180858/logs/ALG19__phi2_server_grammar__t1.json
ALG20,ALG,phi2_server_nogrammar,1,ok,6.8017,6.7780,10,10,1,runs_server/20251221_180858/logs/ALG20__phi2_server_nogrammar__t1.json
ALG20,ALG,phi2_server_grammar,1,ok,2.7978,2.7902,10,10,1,runs_server/20251221_180858/logs/ALG20__phi2_server_grammar__t1.json
ALG21,ALG,phi2_server_nogrammar,1,ok,9.6227,9.5908,-16,-18,0,runs_server/20251221_180858/logs/ALG21__phi2_server_nogrammar__t1.json
ALG21,ALG,phi2_server_grammar,1,ok,3.4689,3.4634,-16,-18,0,runs_server/20251221_180858/logs/ALG21__phi2_server_grammar__t1.json
ALG22,ALG,phi2_server_nogrammar,1,ok,10.5461,10.5103,-18,-18,1,runs_server/20251221_180858/logs/ALG22__phi2_server_nogrammar__t1.json
ALG22,ALG,phi2_server_grammar,1,ok,3.3965,3.3912,-18,-18,1,runs_server/20251221_180858/logs/ALG22__phi2_server_grammar__t1.json
ALG23,ALG,phi2_server_nogrammar,1,ok,9.9011,9.8685,2,-6,0,runs_server/20251221_180858/logs/ALG23__phi2_server_nogrammar__t1.json
ALG23,ALG,phi2_server_grammar,1,ok,3.4099,3.4033,2,-6,0,runs_server/20251221_180858/logs/ALG23__phi2_server_grammar__t1.json
ALG24,ALG,phi2_server_nogrammar,1,ok,7.7999,7.7485,32,32,1,runs_server/20251221_180858/logs/ALG24__phi2_server_nogrammar__t1.json
ALG24,ALG,phi2_server_grammar,1,ok,2.7645,2.7597,32,32,1,runs_server/20251221_180858/logs/ALG24__phi2_server_grammar__t1.json
ALG25,ALG,phi2_server_nogrammar,1,ok,8.0024,7.9797,-12,-6,0,runs_server/20251221_180858/logs/ALG25__phi2_server_nogrammar__t1.json
ALG25,ALG,phi2_server_grammar,1,ok,3.4065,3.4017,-12,-6,0,runs_server/20251221_180858/logs/ALG25__phi2_server_grammar__t1.json
ALG26,ALG,phi2_server_nogrammar,1,ok,9.3790,9.3634,20,20,1,runs_server/20251221_180858/logs/ALG26__phi2_server_nogrammar__t1.json
ALG26,ALG,phi2_server_grammar,1,ok,2.8012,2.7964,20,20,1,runs_server/20251221_180858/logs/ALG26__phi2_server_grammar__t1.json
ALG27,ALG,phi2_server_nogrammar,1,ok,10.1858,10.1641,-19,-22,0,runs_server/20251221_180858/logs/ALG27__phi2_server_nogrammar__t1.json
ALG27,ALG,phi2_server_grammar,1,ok,3.3920,3.3853,-19,-22,0,runs_server/20251221_180858/logs/ALG27__phi2_server_grammar__t1.json
ALG28,ALG,phi2_server_nogrammar,1,ok,8.7280,8.6873,1,24,0,runs_server/20251221_180858/logs/ALG28__phi2_server_nogrammar__t1.json
ALG28,ALG,phi2_server_grammar,1,ok,2.6878,2.6803,1,24,0,runs_server/20251221_180858/logs/ALG28__phi2_server_grammar__t1.json
ALG29,ALG,phi2_server_nogrammar,1,ok,7.9682,7.9393,33,33,1,runs_server/20251221_180858/logs/ALG29__phi2_server_nogrammar__t1.json
ALG29,ALG,phi2_server_grammar,1,ok,2.8301,2.8252,33,33,1,runs_server/20251221_180858/logs/ALG29__phi2_server_grammar__t1.json
ALG30,ALG,phi2_server_nogrammar,1,ok,7.0051,6.9726,15,10,0,runs_server/20251221_180858/logs/ALG30__phi2_server_nogrammar__t1.json
ALG30,ALG,phi2_server_grammar,1,ok,2.9153,2.9103,15,10,0,runs_server/20251221_180858/logs/ALG30__phi2_server_grammar__t1.json
ALG31,ALG,phi2_server_nogrammar,1,ok,8.8118,8.7937,9,9,1,runs_server/20251221_180858/logs/ALG31__phi2_server_nogrammar__t1.json
ALG31,ALG,phi2_server_grammar,1,ok,2.8229,2.8145,9,9,1,runs_server/20251221_180858/logs/ALG31__phi2_server_grammar__t1.json
ALG32,ALG,phi2_server_nogrammar,1,ok,10.1807,10.1397,9,6,0,runs_server/20251221_180858/logs/ALG32__phi2_server_nogrammar__t1.json
ALG32,ALG,phi2_server_grammar,1,ok,2.9220,2.9166,9,6,0,runs_server/20251221_180858/logs/ALG32__phi2_server_grammar__t1.json
ALG33,ALG,phi2_server_nogrammar,1,ok,9.8558,9.8203,-14,-6,0,runs_server/20251221_180858/logs/ALG33__phi2_server_nogrammar__t1.json
ALG33,ALG,phi2_server_grammar,1,ok,3.3603,3.3554,-14,-6,0,runs_server/20251221_180858/logs/ALG33__phi2_server_grammar__t1.json
ALG34,ALG,phi2_server_nogrammar,1,ok,8.6523,8.6227,-35,-35,1,runs_server/20251221_180858/logs/ALG34__phi2_server_nogrammar__t1.json
ALG34,ALG,phi2_server_grammar,1,ok,3.4261,3.4214,-35,-35,1,runs_server/20251221_180858/logs/ALG34__phi2_server_grammar__t1.json
ALG35,ALG,phi2_server_nogrammar,1,ok,7.9013,7.8791,-3,-2,0,runs_server/20251221_180858/logs/ALG35__phi2_server_nogrammar__t1.json
ALG35,ALG,phi2_server_grammar,1,ok,3.4308,3.4233,-3,-2,0,runs_server/20251221_180858/logs/ALG35__phi2_server_grammar__t1.json
ALG36,ALG,phi2_server_nogrammar,1,ok,7.7633,7.7420,13,13,1,runs_server/20251221_180858/logs/ALG36__phi2_server_nogrammar__t1.json
ALG36,ALG,phi2_server_grammar,1,ok,2.8005,2.7957,13,13,1,runs_server/20251221_180858/logs/ALG36__phi2_server_grammar__t1.json
ALG37,ALG,phi2_server_nogrammar,1,ok,7.7918,7.7678,14,14,1,runs_server/20251221_180858/logs/ALG37__phi2_server_nogrammar__t1.json
ALG37,ALG,phi2_server_grammar,1,ok,2.9019,2.8947,14,14,1,runs_server/20251221_180858/logs/ALG37__phi2_server_grammar__t1.json
ALG38,ALG,phi2_server_nogrammar,1,ok,9.5279,9.4765,-11,-11,1,runs_server/20251221_180858/logs/ALG38__phi2_server_nogrammar__t1.json
ALG38,ALG,phi2_server_grammar,1,ok,3.3930,3.3872,-11,-11,1,runs_server/20251221_180858/logs/ALG38__phi2_server_grammar__t1.json
ALG39,ALG,phi2_server_nogrammar,1,ok,8.5567,8.5313,-6,-6,1,runs_server/20251221_180858/logs/ALG39__phi2_server_nogrammar__t1.json
ALG39,ALG,phi2_server_grammar,1,ok,3.3143,3.3094,-6,-6,1,runs_server/20251221_180858/logs/ALG39__phi2_server_grammar__t1.json
ALG40,ALG,phi2_server_nogrammar,1,ok,7.0357,7.0133,9,9,1,runs_server/20251221_180858/logs/ALG40__phi2_server_nogrammar__t1.json
ALG40,ALG,phi2_server_grammar,1,ok,2.8143,2.8077,9,9,1,runs_server/20251221_180858/logs/ALG40__phi2_server_grammar__t1.json
ALG41,ALG,phi2_server_nogrammar,1,ok,9.7746,9.7402,-9,-12,0,runs_server/20251221_180858/logs/ALG41__phi2_server_nogrammar__t1.json
ALG41,ALG,phi2_server_grammar,1,ok,3.4307,3.4242,-9,-12,0,runs_server/20251221_180858/logs/ALG41__phi2_server_grammar__t1.json
ALG42,ALG,phi2_server_nogrammar,1,ok,8.9157,8.8933,-19,-6,0,runs_server/20251221_180858/logs/ALG42__phi2_server_nogrammar__t1.json
ALG42,ALG,phi2_server_grammar,1,ok,3.3674,3.3608,-19,-6,0,runs_server/20251221_180858/logs/ALG42__phi2_server_grammar__t1.json
ALG43,ALG,phi2_server_nogrammar,1,ok,9.0034,8.9798,-8,12,0,runs_server/20251221_180858/logs/ALG43__phi2_server_nogrammar__t1.json
ALG43,ALG,phi2_server_grammar,1,ok,2.8447,2.8399,-8,12,0,runs_server/20251221_180858/logs/ALG43__phi2_server_grammar__t1.json
ALG44,ALG,phi2_server_nogrammar,1,ok,8.6567,8.6338,-91,-91,1,runs_server/20251221_180858/logs/ALG44__phi2_server_nogrammar__t1.json
ALG44,ALG,phi2_server_grammar,1,ok,3.3960,3.3867,-91,-91,1,runs_server/20251221_180858/logs/ALG44__phi2_server_grammar__t1.json
ALG45,ALG,phi2_server_nogrammar,1,ok,7.9057,7.8814,-16,-6,0,runs_server/20251221_180858/logs/ALG45__phi2_server_nogrammar__t1.json
ALG45,ALG,phi2_server_grammar,1,ok,3.4021,3.3940,-16,-6,0,runs_server/20251221_180858/logs/ALG45__phi2_server_grammar__t1.json
ALG46,ALG,phi2_server_nogrammar,1,ok,7.7794,7.7580,4,4,1,runs_server/20251221_180858/logs/ALG46__phi2_server_nogrammar__t1.json
ALG46,ALG,phi2_server_grammar,1,ok,2.9172,2.9095,4,4,1,runs_server/20251221_180858/logs/ALG46__phi2_server_grammar__t1.json
ALG47,ALG,phi2_server_nogrammar,1,ok,11.0200,11.0055,-6,-7,0,runs_server/20251221_180858/logs/ALG47__phi2_server_nogrammar__t1.json
ALG47,ALG,phi2_server_grammar,1,ok,3.4401,3.4329,-6,-7,0,runs_server/20251221_180858/logs/ALG47__phi2_server_grammar__t1.json
ALG48,ALG,phi2_server_nogrammar,1,ok,9.0030,8.9402,4,12,0,runs_server/20251221_180858/logs/ALG48__phi2_server_nogrammar__t1.json
ALG48,ALG,phi2_server_grammar,1,ok,2.9031,2.8954,4,12,0,runs_server/20251221_180858/logs/ALG48__phi2_server_grammar__t1.json
ALG49,ALG,phi2_server_nogrammar,1,ok,8.7345,8.7136,-128,-128,1,runs_server/20251221_180858/logs/ALG49__phi2_server_nogrammar__t1.json
ALG49,ALG,phi2_server_grammar,1,ok,3.5382,3.5315,-128,-128,1,runs_server/20251221_180858/logs/ALG49__phi2_server_grammar__t1.json
ALG50,ALG,phi2_server_nogrammar,1,ok,7.4911,7.4578,-20,-10,0,runs_server/20251221_180858/logs/ALG50__phi2_server_nogrammar__t1.json
ALG50,ALG,phi2_server_grammar,1,ok,3.3372,3.3318,-20,-10,0,runs_server/20251221_180858/logs/ALG50__phi2_server_grammar__t1.json
ALG51,ALG,phi2_server_nogrammar,1,ok,7.6810,7.6588,15,15,1,runs_server/20251221_180858/logs/ALG51__phi2_server_nogrammar__t1.json
ALG51,ALG,phi2_server_grammar,1,ok,2.8398,2.8349,15,15,1,runs_server/20251221_180858/logs/ALG51__phi2_server_grammar__t1.json
ALG52,ALG,phi2_server_nogrammar,1,ok,8.9594,8.9372,-7,-7,1,runs_server/20251221_180858/logs/ALG52__phi2_server_nogrammar__t1.json
ALG52,ALG,phi2_server_grammar,1,ok,3.3667,3.3597,-7,-7,1,runs_server/20251221_180858/logs/ALG52__phi2_server_grammar__t1.json
ALG53,ALG,phi2_server_nogrammar,1,ok,9.5126,9.4781,-26,-28,0,runs_server/20251221_180858/logs/ALG53__phi2_server_nogrammar__t1.json
ALG53,ALG,phi2_server_grammar,1,ok,3.4971,3.4890,-26,-28,0,runs_server/20251221_180858/logs/ALG53__phi2_server_grammar__t1.json
ALG54,ALG,phi2_server_nogrammar,1,ok,8.8662,8.8433,-44,-44,1,runs_server/20251221_180858/logs/ALG54__phi2_server_nogrammar__t1.json
ALG54,ALG,phi2_server_grammar,1,ok,3.4278,3.4198,-44,-44,1,runs_server/20251221_180858/logs/ALG54__phi2_server_grammar__t1.json
ALG55,ALG,phi2_server_nogrammar,1,ok,7.0409,7.0183,8,8,1,runs_server/20251221_180858/logs/ALG55__phi2_server_nogrammar__t1.json
ALG55,ALG,phi2_server_grammar,1,ok,2.8778,2.8719,8,8,1,runs_server/20251221_180858/logs/ALG55__phi2_server_grammar__t1.json
ALG56,ALG,phi2_server_nogrammar,1,ok,9.6280,9.6008,-15,-16,0,runs_server/20251221_180858/logs/ALG56__phi2_server_nogrammar__t1.json
ALG56,ALG,phi2_server_grammar,1,ok,3.4316,3.4235,-15,-16,0,runs_server/20251221_180858/logs/ALG56__phi2_server_grammar__t1.json
ALG57,ALG,phi2_server_nogrammar,1,ok,9.3263,9.3044,13,5,0,runs_server/20251221_180858/logs/ALG57__phi2_server_nogrammar__t1.json
ALG57,ALG,phi2_server_grammar,1,ok,2.8062,2.7981,13,5,0,runs_server/20251221_180858/logs/ALG57__phi2_server_grammar__t1.json
ALG58,ALG,phi2_server_nogrammar,1,ok,9.9910,9.9683,9,-19,0,runs_server/20251221_180858/logs/ALG58__phi2_server_nogrammar__t1.json
ALG58,ALG,phi2_server_grammar,1,ok,3.3887,3.3818,9,-19,0,runs_server/20251221_180858/logs/ALG58__phi2_server_grammar__t1.json
ALG59,ALG,phi2_server_nogrammar,1,ok,7.6956,7.6720,132,132,1,runs_server/20251221_180858/logs/ALG59__phi2_server_nogrammar__t1.json
ALG59,ALG,phi2_server_grammar,1,ok,2.8398,2.8347,132,132,1,runs_server/20251221_180858/logs/ALG59__phi2_server_grammar__t1.json
ALG60,ALG,phi2_server_nogrammar,1,ok,7.8707,7.8489,-13,-6,0,runs_server/20251221_180858/logs/ALG60__phi2_server_nogrammar__t1.json
ALG60,ALG,phi2_server_grammar,1,ok,3.4021,3.3946,-13,-6,0,runs_server/20251221_180858/logs/ALG60__phi2_server_grammar__t1.json
ALG61,ALG,phi2_server_nogrammar,1,ok,8.0631,8.0093,18,18,1,runs_server/20251221_180858/logs/ALG61__phi2_server_nogrammar__t1.json
ALG61,ALG,phi2_server_grammar,1,ok,2.8039,2.7962,18,18,1,runs_server/20251221_180858/logs/ALG61__phi2_server_grammar__t1.json
ALG62,ALG,phi2_server_nogrammar,1,ok,9.6415,9.6267,11,11,1,runs_server/20251221_180858/logs/ALG62__phi2_server_nogrammar__t1.json
ALG62,ALG,phi2_server_grammar,1,ok,2.8786,2.8716,11,11,1,runs_server/20251221_180858/logs/ALG62__phi2_server_grammar__t1.json
ALG63,ALG,phi2_server_nogrammar,1,ok,8.5727,8.5213,9,72,0,runs_server/20251221_180858/logs/ALG63__phi2_server_nogrammar__t1.json
ALG63,ALG,phi2_server_grammar,1,ok,2.8788,2.8731,9,72,0,runs_server/20251221_180858/logs/ALG63__phi2_server_grammar__t1.json
ALG64,ALG,phi2_server_nogrammar,1,ok,7.9316,7.8967,60,60,1,runs_server/20251221_180858/logs/ALG64__phi2_server_nogrammar__t1.json
