prompt_id,category,dataset_name,dataset_source,dataset_version,source_split,source_record_id,source_type,field_map_version,prompt_text,ground_truth,source_answer_raw,source_module,source_meta_json
LOG_000127,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_8337,dataset_raw,fm_v1.0,"The cat is cold. The cat needs the dog. The cat visits the cow. The cow is red. The cow needs the cat. The dog eats the cat. The dog does not visit the cat. The tiger eats the cat. The tiger eats the dog. The tiger needs the cat. If the tiger is not young then the tiger is big. If something is red then it eats the cat. If something is young and it visits the dog then the dog eats the tiger.

Question: The dog visits the tiger.
Answer with only Yes or No.
Answer:",No,not entailment,depth-1,"{""idx"": 8337, ""original_label"": ""not entailment"", ""depth_config"": ""depth-1""}"
LOG_000128,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_275707,dataset_raw,fm_v1.0,"The cat eats the dog. The dog eats the mouse. The mouse is red. The tiger is rough. If something is red then it chases the dog. If something eats the tiger and the tiger sees the mouse then it eats the cat. If something eats the dog then it eats the cat. If the cat eats the tiger and the cat is young then the tiger chases the cat. If the tiger sees the dog then the dog eats the tiger. If the mouse chases the cat then the mouse chases the dog. If something eats the cat then the cat eats the dog. If something eats the mouse then it eats the dog.

Question: The mouse sees the cat.
Answer with only Yes or No.
Answer:",No,not entailment,depth-2,"{""idx"": 275707, ""original_label"": ""not entailment"", ""depth_config"": ""depth-2""}"
LOG_000129,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_185405,dataset_raw,fm_v1.0,"Bob is big. Bob is green. Bob is nice. Bob is smart. Charlie is big. Charlie is green. Charlie is smart. Erin is furry. Erin is green. Harry is big. Harry is furry. Harry is green. Harry is nice. Harry is smart. Harry is white. If something is white and cold then it is nice. White, nice things are green. If something is smart then it is white. White, big things are green. If Charlie is white then Charlie is nice. If Harry is white and Harry is smart then Harry is furry. If something is nice then it is furry. If something is smart then it is green.

Question: Harry is not cold.
Answer with only Yes or No.
Answer:",Yes,entailment,depth-3,"{""idx"": 185405, ""original_label"": ""entailment"", ""depth_config"": ""depth-3""}"
LOG_000130,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_467334,dataset_raw,fm_v1.0,"Bob is big. Bob is kind. Charlie is big. Charlie is blue. Charlie is cold. Charlie is red. Charlie is round. Charlie is white. Dave is big. Dave is blue. Dave is cold. Dave is red. Erin is blue. Erin is kind. Erin is round. All red, kind people are white. If Dave is big then Dave is round. If Erin is kind and Erin is round then Erin is blue. If someone is red then they are kind. All cold, white people are big. If someone is white then they are blue.

Question: Erin is cold.
Answer with only Yes or No.
Answer:",No,not entailment,depth-0,"{""idx"": 467334, ""original_label"": ""not entailment"", ""depth_config"": ""depth-0""}"
LOG_000131,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_64183,dataset_raw,fm_v1.0,"The bear chases the lion. The bear eats the cow. The bear sees the lion. The cow chases the lion. The cow sees the bear. The lion chases the bear. The lion is red. The lion is rough. The lion sees the cow. The squirrel eats the bear. If something is big and it sees the bear then it eats the lion. If something eats the lion then the lion eats the squirrel. If something chases the cow then the cow chases the squirrel. If something chases the bear then it chases the squirrel. If something sees the cow then the cow is big. If something eats the lion then the lion eats the bear. If something eats the cow and the cow eats the squirrel then the cow eats the lion. If something chases the lion and it sees the lion then the lion chases the bear. If something eats the squirrel then it chases the cow.

Question: The lion eats the bear.
Answer with only Yes or No.
Answer:",Yes,entailment,depth-5,"{""idx"": 64183, ""original_label"": ""entailment"", ""depth_config"": ""depth-5""}"
LOG_000132,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_416825,dataset_raw,fm_v1.0,"Alan is nice. Alan is big. Charlie is young. Charlie is nice. Charlie is kind. Fred is rough. Gary is rough. Gary is red. Gary is nice. Gary is cold. If someone is red and nice and big then they are young. If someone is big and nice and green then they are round. If someone is cold and green and big then they are young. If someone is round and cold then they are big. If someone is nice and green and cold then they are round. If someone is red then they are round. If someone is red and cold and green then they are round.

Question: Gary is round.
Answer with only Yes or No.
Answer:",Yes,entailment,NatLang,"{""idx"": 416825, ""original_label"": ""entailment"", ""depth_config"": ""NatLang""}"
LOG_000133,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_475131,dataset_raw,fm_v1.0,"Erin is not round. Fiona is not cold. Fiona is green. If Erin is cold then Erin is not smart. If something is rough and not nice then it is round. If something is not round then it is smart.

Question: Fiona is not round.
Answer with only Yes or No.
Answer:",Yes,entailment,depth-0,"{""idx"": 475131, ""original_label"": ""entailment"", ""depth_config"": ""depth-0""}"
LOG_000134,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_174009,dataset_raw,fm_v1.0,"The bald eagle chases the squirrel. The bald eagle eats the dog. The bald eagle eats the lion. The bald eagle is blue. The bald eagle is round. The bald eagle needs the lion. The dog chases the bald eagle. The dog eats the bald eagle. The dog is big. The lion eats the bald eagle. The lion eats the squirrel. The squirrel chases the bald eagle. The squirrel is cold. The squirrel needs the dog. The squirrel needs the lion. If the bald eagle eats the lion then the bald eagle needs the squirrel. All blue things are rough. If something eats the lion and the lion is rough then it eats the dog. If something eats the dog then it is big. If something chases the squirrel then it is round. If something needs the squirrel and it is big then the squirrel eats the bald eagle. If something chases the bald eagle then it eats the dog. If something eats the lion and it needs the squirrel then the lion chases the bald eagle.

Question: The squirrel is rough.
Answer with only Yes or No.
Answer:",No,not entailment,depth-3,"{""idx"": 174009, ""original_label"": ""not entailment"", ""depth_config"": ""depth-3""}"
LOG_000135,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_33037,dataset_raw,fm_v1.0,"Bob is cold. Bob is furry. Bob is kind. Erin is cold. Erin is green. Erin is kind. Erin is rough. Erin is smart. Gary is blue. Gary is kind. If someone is not rough then they are kind. If someone is smart then they are furry. Furry people are kind. If someone is smart then they are furry. If someone is blue then they are cold. Cold people are kind.

Question: Gary is kind.
Answer with only Yes or No.
Answer:",Yes,entailment,depth-1,"{""idx"": 33037, ""original_label"": ""entailment"", ""depth_config"": ""depth-1""}"
LOG_000136,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_154979,dataset_raw,fm_v1.0,"The lion is blue. The lion is kind. The lion is nice. The lion needs the mouse. The mouse eats the lion. The mouse is blue. The mouse is green. The mouse is kind. The mouse is nice. The mouse is red. The mouse needs the lion. The mouse visits the lion. If someone needs the lion and they eat the lion then they are nice. If the mouse eats the lion then the lion needs the mouse. If someone visits the mouse and the mouse needs the lion then the lion is red. If someone visits the mouse and they eat the mouse then they visit the lion. Red people are kind. If the lion is nice then the lion eats the mouse. If the lion eats the mouse then the lion visits the mouse. If someone eats the mouse then the mouse needs the lion.

Question: The lion does not eat the mouse.
Answer with only Yes or No.
Answer:",No,not entailment,depth-3,"{""idx"": 154979, ""original_label"": ""not entailment"", ""depth_config"": ""depth-3""}"
LOG_000137,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_121470,dataset_raw,fm_v1.0,"The dog is kind. The mouse likes the rabbit. The rabbit is not nice. The rabbit likes the dog. The rabbit sees the mouse. The tiger is nice. The tiger likes the mouse. If someone is cold and not blue then they see the rabbit. If someone does not need the mouse then the mouse is not red. If someone sees the mouse and they see the rabbit then they see the tiger. If the rabbit needs the dog and someone does not like the rabbit then the rabbit likes the tiger. If someone needs the mouse then the mouse sees the rabbit. If someone likes the mouse then the mouse is cold. If someone sees the tiger and they do not like the rabbit then the rabbit sees the tiger. If someone sees the rabbit then the rabbit is cold.

Question: The rabbit sees the dog.
Answer with only Yes or No.
Answer:",No,not entailment,depth-5,"{""idx"": 121470, ""original_label"": ""not entailment"", ""depth_config"": ""depth-5""}"
LOG_000138,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_102283,dataset_raw,fm_v1.0,"The bald eagle eats the dog. The bald eagle is green. The bald eagle is red. The bear is nice. The bear likes the bald eagle. The dog does not like the tiger. The tiger sees the bald eagle. If the tiger is round then the tiger eats the bear. If someone eats the bald eagle then they eat the tiger. If someone does not see the bear then they are big. If someone is round and green then they like the dog. If someone likes the bald eagle then they like the tiger. If someone is nice and they like the bald eagle then they like the tiger. If someone likes the dog then they see the tiger. If someone likes the tiger then they are green. If someone is green then they are round.

Question: The bear does not like the dog.
Answer with only Yes or No.
Answer:",No,not entailment,depth-5,"{""idx"": 102283, ""original_label"": ""not entailment"", ""depth_config"": ""depth-5""}"
LOG_000139,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_84498,dataset_raw,fm_v1.0,"The bear eats the tiger. The bear is cold. The bear is green. The bear visits the dog. The dog eats the mouse. The dog likes the bear. The mouse eats the tiger. The mouse is big. The mouse is kind. The tiger does not eat the mouse. The tiger does not like the dog. The tiger visits the dog. If something likes the tiger and it likes the bear then the bear does not like the mouse. If something eats the dog and it does not visit the dog then the dog is big. If something does not like the bear then the bear is young. All big things are green. If the tiger is green then the tiger visits the mouse. If something is green then it eats the dog. If the bear is cold then the bear visits the mouse. If the dog eats the bear then the bear eats the tiger. If something visits the mouse and it is not green then it is not cold.

Question: The tiger is cold.
Answer with only Yes or No.
Answer:",No,not entailment,depth-5,"{""idx"": 84498, ""original_label"": ""not entailment"", ""depth_config"": ""depth-5""}"
LOG_000140,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_140661,dataset_raw,fm_v1.0,"The cat chases the cow. The cat needs the cow. The cat needs the dog. The cat visits the cow. The cow chases the cat. The cow chases the dog. The cow is big. The cow is blue. The cow is green. The cow is nice. The cow needs the cat. The dog is nice. The dog is rough. The dog needs the cat. The dog needs the cow. The dog visits the cat. If something is blue and it needs the dog then it chases the dog. If something needs the cat and the cat visits the dog then the dog chases the cow. If the dog visits the cow and the cow chases the dog then the dog is nice. If the dog needs the cow then the cow chases the cat. If something chases the cow then it is green. If something is big and blue then it visits the cow. If something needs the cat and it visits the cow then the cat visits the dog. If something visits the cat and the cat chases the cow then the cat is rough.

Question: The cat is not blue.
Answer with only Yes or No.
Answer:",Yes,entailment,depth-3,"{""idx"": 140661, ""original_label"": ""entailment"", ""depth_config"": ""depth-3""}"
LOG_000141,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_313530,dataset_raw,fm_v1.0,"Bob is not big. Bob is blue. Bob is kind. Bob is nice. Bob is young. Erin is big. Erin is nice. All red things are rough. If something is nice and not kind then it is red.

Question: Erin is rough.
Answer with only Yes or No.
Answer:",Yes,entailment,depth-2,"{""idx"": 313530, ""original_label"": ""entailment"", ""depth_config"": ""depth-2""}"
LOG_000142,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_450890,dataset_raw,fm_v1.0,"The cat sees the squirrel. The dog does not need the squirrel. The squirrel needs the dog. If someone does not need the cat then the cat sees the dog. If someone is round and they do not need the cat then they need the dog. If someone chases the squirrel and they are rough then the squirrel is young. If someone chases the squirrel and they are not green then the squirrel does not need the dog. If someone needs the squirrel and they see the dog then the dog is young. If someone sees the dog and the dog needs the cat then the dog is young. If someone needs the dog and the dog does not see the squirrel then the dog is not round. If someone is not green and they do not need the dog then the dog does not need the squirrel.

Question: The dog does not need the squirrel.
Answer with only Yes or No.
Answer:",Yes,entailment,depth-0,"{""idx"": 450890, ""original_label"": ""entailment"", ""depth_config"": ""depth-0""}"
LOG_000143,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_309878,dataset_raw,fm_v1.0,"The lion chases the mouse. The mouse is blue. The rabbit is cold. The squirrel visits the mouse. If someone sees the lion then the lion is not blue. If the rabbit is not nice then the rabbit is rough. If someone is young then they chase the squirrel. If someone chases the rabbit then the rabbit chases the squirrel. If someone is cold and they see the squirrel then the squirrel does not see the rabbit. If someone does not visit the mouse then they are young.

Question: The squirrel sees the mouse.
Answer with only Yes or No.
Answer:",No,not entailment,depth-2,"{""idx"": 309878, ""original_label"": ""not entailment"", ""depth_config"": ""depth-2""}"
LOG_000144,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_142860,dataset_raw,fm_v1.0,"Bob is red. Charlie is cold. Charlie is round. Dave is cold. Dave is kind. Gary is cold. Gary is kind. All smart people are cold. Quiet, red people are cold. Cold people are smart. All blue people are round. If someone is round and cold then they are red. If Dave is cold then Dave is blue. Round, cold people are quiet. Quiet, cold people are kind.

Question: Bob is not cold.
Answer with only Yes or No.
Answer:",Yes,entailment,depth-3,"{""idx"": 142860, ""original_label"": ""entailment"", ""depth_config"": ""depth-3""}"
LOG_000145,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_43579,dataset_raw,fm_v1.0,"The cow chases the rabbit. The cow is cold. The cow is kind. The cow is nice. The cow is red. The cow is round. The cow likes the rabbit. The cow sees the rabbit. The rabbit chases the cow. The rabbit is cold. The rabbit is kind. The rabbit is nice. The rabbit is red. The rabbit is round. The rabbit likes the cow. The rabbit sees the cow. If someone chases the cow and the cow is kind then the cow is round. If someone is cold then they chase the rabbit.

Question: The cow is cold.
Answer with only Yes or No.
Answer:",Yes,entailment,depth-1,"{""idx"": 43579, ""original_label"": ""entailment"", ""depth_config"": ""depth-1""}"
LOG_000146,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_61700,dataset_raw,fm_v1.0,"Anne is green. Anne is smart. Anne is young. Dave is big. Dave is young. Gary is green. Gary is kind. Gary is round. Gary is young. Harry is smart. All smart, green things are round. If something is smart then it is kind. All smart, green things are white. All white things are big. If Dave is white and Dave is young then Dave is green. All kind, young things are white. All young things are smart.

Question: Dave is not young.
Answer with only Yes or No.
Answer:",No,not entailment,depth-5,"{""idx"": 61700, ""original_label"": ""not entailment"", ""depth_config"": ""depth-5""}"
LOG_000147,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_139758,dataset_raw,fm_v1.0,"Bob is nice. Fiona is cold. Gary is green. If someone is nice then they are big. All big, green people are white. If Fiona is white and Fiona is quiet then Fiona is nice. All red people are nice. All cold people are red. All big, nice people are cold.

Question: Gary is not red.
Answer with only Yes or No.
Answer:",Yes,entailment,depth-3,"{""idx"": 139758, ""original_label"": ""entailment"", ""depth_config"": ""depth-3""}"
LOG_000148,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_50578,dataset_raw,fm_v1.0,"The bear is red. The bear needs the squirrel. The squirrel likes the bear. If someone is red then they need the bear.

Question: The bear is not red.
Answer with only Yes or No.
Answer:",No,not entailment,depth-1,"{""idx"": 50578, ""original_label"": ""not entailment"", ""depth_config"": ""depth-1""}"
LOG_000149,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_232076,dataset_raw,fm_v1.0,"The mouse is rough. The tiger is rough. The tiger likes the mouse. If the tiger likes the mouse and the tiger is rough then the mouse eats the tiger. If someone likes the mouse and the mouse eats the tiger then the tiger needs the mouse.

Question: The tiger does not need the mouse.
Answer with only Yes or No.
Answer:",No,not entailment,depth-3ext,"{""idx"": 232076, ""original_label"": ""not entailment"", ""depth_config"": ""depth-3ext""}"
LOG_000150,LOG,ruletaker,tasksource/ruletaker,unknown,train,ruletaker_train_329306,dataset_raw,fm_v1.0,"Charlie is young. Charlie is rough. Charlie is red. Charlie is kind. Gary is round. Gary is nice. Harry is rough. Harry is red. Harry is nice. Harry is kind. If someone is kind then they are big. If someone is nice and kind then they are green. If someone is big and kind and young then they are nice. If someone is big and young then they are nice.

Question: Charlie is green.
Answer with only Yes or No.
Answer:",Yes,entailment,depth-3ext-NatLang,"{""idx"": 329306, ""original_label"": ""entailment"", ""depth_config"": ""depth-3ext-NatLang""}"
